,cement,slag,ash,water,plasticizer,coarse_aggregate,fine_aggregate,age,CCS
1591,399.61,63.13,43.55,202.28,2.75,1062.9,765.54,30.06,34.44
1592,433.83,57.07,25.97,203.23,2.29,1105.17,815.86,51.65,34.09
1593,250.77,328.24,63.27,205.32,3.89,1028.39,698.86,12.9,32.14
1594,192.53,254.7,12.46,191.45,4.81,1073.75,766.44,63.73,36.6
1595,320.55,10.62,43.23,195.71,4.87,1135.9,794.57,65.73,17.19
1596,330.14,248.94,28.99,197.89,5.08,1071.49,776.44,32.98,33.75
1597,253.24,165.28,14.69,204.37,5.03,1141.13,775.55,54.93,20.66
1598,413.69,9.04,21.35,198.62,4.94,1058.33,756.45,16.03,28.76
1599,460.72,61.72,18.88,191.51,1.54,1130.78,829.97,37.37,26.64
1600,336.98,27.81,25.01,199.77,3.5,1095.71,840.24,36.65,27.75
1601,283.13,376.0,54.36,189.16,2.45,961.72,718.86,76.17,52.46
1602,294.64,221.41,29.35,195.87,5.45,1078.86,757.21,25.85,16.42
1603,334.65,281.53,38.24,188.15,5.94,1048.95,736.37,52.76,49.8
1604,146.24,235.18,19.47,194.56,1.82,1102.52,804.2,60.18,12.25
1605,327.12,12.49,21.36,196.14,3.87,1160.88,844.7,61.75,32.79
1606,385.98,36.58,10.1,188.87,2.03,1094.56,792.64,41.8,29.33
1607,166.54,237.6,16.28,195.38,2.42,1143.82,776.59,30.04,32.97
1608,219.83,291.28,47.61,192.74,5.63,1012.45,768.49,17.85,21.25
1609,280.59,210.5,3.18,201.8,2.85,1133.42,832.34,30.27,34.59
1610,364.53,253.13,35.09,195.89,1.09,1070.66,752.54,31.03,32.47
1611,195.21,317.44,19.18,205.03,1.07,1032.13,733.35,61.54,15.41
1612,233.54,209.34,56.1,202.86,3.24,1081.88,780.14,66.75,27.7
1613,215.17,358.69,61.09,189.61,5.04,1049.73,735.36,73.45,42.98
1614,244.57,361.48,12.24,203.07,1.82,984.61,705.77,64.94,38.27
1615,328.72,203.07,23.43,188.09,5.67,1039.32,736.47,85.93,44.8
1616,423.55,37.11,49.61,203.19,3.56,1168.68,845.5,62.42,24.37
1617,324.47,221.69,47.12,200.51,2.37,1084.92,805.28,42.88,35.04
1618,246.84,133.14,4.33,193.42,3.39,1099.55,842.65,22.19,13.09
1619,434.55,45.68,28.09,187.38,1.44,1138.51,827.88,84.71,40.89
1620,253.97,24.73,21.42,205.31,3.61,1185.18,866.2,43.41,22.78
1621,278.25,27.46,34.12,192.84,1.58,1168.78,863.95,35.36,25.63
1622,414.25,45.19,45.55,199.98,4.11,1105.28,805.53,33.84,42.43
1623,347.61,40.01,60.7,205.52,2.46,1152.8,831.87,16.6,16.12
1624,321.16,283.65,56.65,200.42,4.76,1034.47,713.98,18.74,26.41
1625,250.66,156.42,6.9,200.99,2.67,1150.45,800.87,35.41,21.7
1626,208.26,202.27,61.11,191.91,2.8,1030.9,758.79,31.65,16.4
1627,362.33,251.09,54.06,198.9,4.23,1016.39,792.75,59.21,38.03
1628,389.93,12.77,36.95,199.31,4.75,1028.13,805.78,14.55,16.48
1629,405.57,47.38,41.34,203.57,3.77,975.85,815.44,38.89,22.41
1630,439.15,79.65,13.5,213.96,2.82,1011.12,841.56,73.29,32.84
1631,426.87,44.18,33.86,208.82,4.81,1027.88,850.81,59.46,37.91
1632,403.41,33.7,49.9,217.92,3.98,982.64,848.43,111.89,39.59
1633,400.83,20.91,32.55,217.23,2.06,1030.94,794.06,188.84,42.84
1634,429.44,49.05,55.34,217.36,2.24,1013.72,782.46,380.46,51.81
1635,303.0,49.33,3.94,206.19,3.69,974.77,900.9,55.83,15.73
1636,252.33,55.42,41.09,205.32,3.96,986.13,934.24,47.43,16.79
1637,274.87,16.08,59.93,196.16,2.32,1000.99,887.79,55.07,29.36
1638,323.26,38.24,20.75,211.58,1.13,1015.19,949.53,138.02,33.44
1639,316.87,75.63,40.61,195.34,2.26,990.7,902.08,217.15,34.98
1640,279.95,81.59,17.55,198.7,1.8,1018.39,957.34,400.03,35.53
1641,381.32,27.83,17.86,211.19,3.33,1019.82,920.78,48.44,31.4
1642,313.74,37.74,54.02,194.33,5.12,1015.08,904.89,66.66,42.01
1643,289.37,22.38,9.49,195.71,1.42,1035.8,898.6,56.77,25.81
1644,315.23,58.91,38.87,201.88,3.44,1027.6,916.42,112.23,37.26
1645,379.87,9.55,61.51,202.38,2.1,970.97,902.75,224.09,47.31
1646,338.58,70.94,26.89,201.85,4.16,974.66,925.21,412.79,47.85
1647,344.61,44.57,62.83,205.99,5.11,999.99,868.03,63.77,17.9
1648,268.25,80.75,38.04,199.2,5.29,1021.23,869.83,109.44,41.36
1649,271.85,59.1,44.64,219.15,5.08,1034.78,924.56,224.57,41.51
1650,308.51,66.7,46.71,218.04,4.17,1029.86,893.54,394.9,41.78
1651,341.66,51.52,48.47,207.95,1.35,1028.36,819.54,226.7,40.27
1652,357.84,69.09,13.03,199.78,4.53,989.85,815.94,415.76,43.5
1653,374.87,83.21,50.77,203.26,4.23,1016.02,880.71,39.51,14.06
1654,386.45,26.51,61.78,210.69,3.77,980.24,874.43,57.09,44.03
1655,336.75,49.69,2.52,206.08,3.22,978.31,889.92,136.6,42.23
1656,301.68,85.55,21.23,209.85,2.69,1015.9,920.35,69.58,21.64
1657,293.66,69.06,46.55,183.69,2.4,1186.5,907.15,45.65,13.13
1658,300.22,9.87,33.48,195.04,2.0,1173.06,896.86,34.66,17.13
1659,304.42,61.75,46.84,196.22,3.5,1155.16,837.6,29.27,22.34
1660,301.47,34.44,10.48,197.86,2.2,1148.98,855.48,29.39,25.73
1661,380.81,75.11,52.87,200.42,2.22,1071.56,831.15,42.9,28.28
1662,327.39,63.24,16.06,194.82,1.6,1098.23,852.57,49.56,34.33
1663,312.4,1.59,42.71,203.86,1.39,1129.56,852.8,55.98,27.67
1664,317.68,37.35,43.67,190.86,4.03,1111.99,821.07,33.56,34.08
1665,388.66,13.5,63.39,186.04,3.53,1117.48,808.02,50.42,21.14
1666,320.69,7.95,38.45,196.95,5.84,1103.97,798.94,80.2,31.76
1667,379.76,48.27,8.36,190.58,5.95,1084.58,796.59,28.17,34.01
1668,426.58,73.68,38.27,201.06,4.89,1088.76,818.67,30.38,45.46
1669,426.16,21.96,28.68,190.96,5.82,1058.38,751.08,71.18,51.42
1670,410.94,61.44,18.27,189.02,5.46,1078.66,760.69,65.82,37.5
1671,261.41,36.74,18.54,202.47,1.54,1130.41,864.38,19.95,26.68
1672,328.3,80.14,5.49,196.45,1.68,1177.13,856.67,35.31,36.44
1673,420.08,52.65,60.35,194.79,3.07,1052.67,803.19,33.87,29.99
1674,365.68,47.07,55.28,205.59,5.63,1101.71,803.24,80.68,49.1
1675,282.44,316.66,19.44,209.33,5.07,1000.84,683.01,64.72,25.28
1676,266.66,224.06,44.71,220.74,2.5,984.79,721.34,139.67,54.93
1677,177.23,262.56,58.95,195.37,5.68,972.24,845.8,142.73,59.98
1678,180.48,265.53,6.03,221.08,1.7,974.94,794.03,63.17,43.14
1679,249.95,306.94,35.36,208.87,3.73,978.34,744.36,35.28,9.99
1680,131.7,263.65,25.53,213.4,1.16,989.46,865.67,101.09,38.71
1681,276.57,126.13,5.54,215.05,2.47,999.79,813.66,4.04,7.42
1682,158.68,159.88,56.76,198.0,2.93,920.2,999.07,31.59,18.74
1683,204.02,199.19,13.85,199.01,3.14,945.73,996.53,134.34,34.55
1684,151.96,229.65,22.08,210.07,1.03,1006.83,839.5,52.16,25.79
1685,238.48,298.39,40.01,207.76,2.97,992.7,715.24,70.74,47.73
1686,241.96,155.22,12.8,193.8,1.0,978.73,838.29,56.42,14.36
1687,203.69,220.86,54.52,204.55,4.54,992.6,868.15,83.23,29.68
1688,369.52,282.24,26.24,217.29,4.97,1018.48,702.4,9.15,33.34
1689,179.9,211.37,20.61,220.97,1.29,995.96,913.0,141.94,30.34
1690,171.39,196.05,61.75,204.88,3.51,946.97,898.03,99.03,44.32
1691,196.37,263.26,24.27,209.97,1.82,1009.12,820.07,20.5,22.43
1692,179.34,303.07,25.02,199.42,2.13,940.94,800.98,86.01,44.4
1693,202.1,227.41,63.28,212.76,4.72,976.86,872.96,35.57,33.81
1694,320.24,212.96,15.97,219.68,3.55,1020.61,755.95,48.24,30.32
1695,204.2,128.49,52.14,199.87,3.22,957.16,895.5,27.59,16.13
1696,281.34,351.94,53.52,202.72,4.51,1001.37,772.54,30.08,15.45
1697,201.31,332.45,29.09,196.66,2.19,971.18,733.05,76.53,50.25
1698,172.27,183.05,61.41,201.15,5.01,944.14,961.58,38.7,11.64
1699,391.17,229.75,37.4,204.41,2.99,1009.62,792.32,5.69,32.68
1700,367.87,252.2,9.83,204.62,2.48,1020.62,671.67,90.54,55.27
1701,287.47,226.43,13.2,202.21,2.18,1007.52,772.75,31.92,29.09
1702,187.16,161.71,55.65,211.65,1.98,968.15,912.56,31.03,17.03
1703,219.08,170.05,55.79,206.76,4.3,1033.27,751.96,21.38,30.72
1704,307.99,219.51,30.92,201.82,3.13,979.69,767.73,58.13,22.42
1705,227.03,205.78,35.08,218.81,3.88,1034.98,857.62,102.77,36.81
1706,253.1,334.64,12.58,205.41,5.59,1036.91,752.31,24.16,17.93
1707,131.76,158.28,1.2,204.94,2.71,925.78,948.79,69.39,10.71
1708,345.89,219.83,13.7,198.66,2.19,957.02,736.7,57.61,46.68
1709,271.38,172.42,57.79,221.44,1.54,997.08,814.37,52.44,38.35
1710,171.59,200.48,54.26,197.87,5.82,964.15,965.02,69.08,23.95
1711,189.36,128.76,28.45,208.18,3.96,970.17,887.74,61.59,40.45
1712,283.61,205.25,40.09,215.01,3.48,980.52,829.66,35.95,29.85
1713,201.85,244.61,26.19,195.17,5.64,999.21,857.88,150.33,43.14
1714,261.68,370.69,61.94,201.47,2.48,935.81,724.46,101.07,63.27
1715,219.3,272.19,57.31,193.12,2.13,1000.38,874.53,66.24,21.53
1716,321.01,289.41,8.42,209.65,5.18,1020.5,691.37,36.53,27.47
1717,245.24,218.11,16.45,207.77,1.16,1015.27,824.85,130.83,53.18
1718,209.67,166.75,1.21,219.53,3.23,1002.29,916.41,37.37,9.84
1719,186.9,301.51,32.76,198.18,4.26,972.46,837.14,30.37,27.39
1720,369.68,230.72,13.35,198.9,4.78,947.9,783.87,37.4,29.86
1721,221.83,178.92,18.28,209.53,1.31,1034.27,784.36,61.05,8.13
1722,264.01,217.26,21.68,216.98,3.18,1046.81,763.21,92.19,48.93
1723,197.29,146.17,38.31,208.6,4.24,960.51,973.79,44.89,20.09
1724,244.55,180.07,26.54,210.0,4.04,1000.06,783.8,59.64,47.66
1725,214.98,198.4,18.19,207.49,1.33,949.2,956.26,29.25,23.91
1726,186.46,207.35,25.93,210.66,5.67,972.12,848.95,43.05,24.44
1727,144.29,172.12,18.11,216.55,1.14,982.61,863.85,40.4,16.7
1728,219.24,368.09,4.89,209.93,3.2,1021.02,671.25,39.06,50.36
1729,303.82,324.93,5.67,218.79,4.71,977.55,665.58,42.82,13.82
1730,153.63,269.89,16.45,193.77,5.36,959.35,875.82,7.23,13.94
1731,315.34,215.71,7.26,197.02,2.99,961.29,747.49,129.11,66.91
1732,211.9,210.24,43.99,209.54,2.17,1003.97,881.53,33.83,18.21
1733,288.25,138.11,5.52,209.54,1.73,1020.73,850.19,35.8,38.48
1734,255.72,192.38,43.24,214.59,5.78,993.38,756.93,15.54,12.98
1735,209.77,216.67,54.34,213.91,1.57,963.61,835.42,16.34,18.83
1736,192.08,140.31,20.11,194.63,1.46,906.63,945.75,145.71,32.58
1737,213.8,138.62,30.85,210.26,3.63,1022.47,873.7,147.64,54.27
1738,131.05,197.1,55.2,211.31,1.34,957.55,912.12,41.39,12.91
1739,180.35,146.18,6.68,206.53,3.96,969.85,879.55,140.23,41.98
1740,297.19,173.02,39.23,209.92,2.43,1025.59,711.3,39.05,45.75
1741,369.13,211.86,16.21,211.31,4.44,968.5,667.6,138.03,64.61
1742,274.28,308.87,37.81,206.94,3.91,955.74,749.75,27.55,33.17
1743,259.49,254.07,57.25,208.82,4.91,964.03,824.78,6.31,24.35
1744,237.67,152.01,29.87,197.91,4.24,889.66,995.67,21.03,13.5
1745,225.8,283.63,12.0,219.37,2.61,995.28,800.54,97.42,45.34
1746,123.15,195.75,30.2,201.34,2.76,942.46,942.19,67.81,19.04
1747,157.47,272.15,5.15,207.78,1.44,984.78,815.63,59.58,10.25
1748,209.67,232.6,9.86,211.95,2.53,1003.96,853.6,45.04,11.43
1749,261.08,322.89,19.21,218.49,3.53,1007.48,745.85,110.03,50.99
1750,226.27,310.27,54.69,214.8,1.72,1035.38,700.9,134.68,63.27
1751,397.47,74.61,38.56,210.07,3.58,1062.93,857.12,5.71,18.15
1752,392.32,84.88,50.12,206.77,2.2,1034.72,879.8,18.22,31.16
1753,387.1,15.21,31.71,193.48,2.11,1055.48,844.83,69.04,33.05
1754,314.89,69.39,53.46,202.63,1.88,1072.56,837.1,131.75,48.21
1755,336.26,6.05,32.65,195.84,2.13,1081.77,835.87,127.94,42.38
1756,403.62,35.6,2.99,213.04,1.58,1050.56,860.25,29.21,26.52
1757,433.48,59.49,19.52,203.0,5.13,1062.39,865.6,40.44,33.81
1758,391.82,3.38,53.2,203.36,3.18,1069.92,827.26,87.87,33.39
1759,417.59,36.46,47.06,210.75,4.84,1090.68,854.03,115.57,44.06
1760,414.95,21.57,39.29,211.13,1.3,1055.39,890.47,136.72,49.23
1761,350.39,31.91,22.1,194.33,3.93,1104.81,875.14,40.58,17.36
1762,362.42,13.29,52.14,193.08,5.09,1115.55,887.48,36.13,22.58
1763,356.03,80.19,61.03,195.4,5.3,1078.59,859.12,80.06,49.38
1764,412.19,48.34,62.93,204.07,5.25,1083.16,812.07,129.5,54.8
1765,413.02,13.65,34.22,206.94,2.74,1069.39,867.4,148.5,54.4
1766,261.42,37.24,2.1,196.19,3.61,1191.9,803.2,47.04,20.42
1767,292.64,38.58,9.88,197.01,3.6,1140.77,821.4,59.8,28.06
1768,393.16,58.32,44.98,198.62,3.06,1143.05,807.94,31.52,32.55
1769,333.84,24.99,7.05,191.84,3.76,1113.32,831.78,73.44,28.21
1770,380.22,33.66,14.0,201.6,2.37,1049.75,771.48,64.22,32.21
1771,546.38,78.67,41.2,199.26,5.87,952.99,782.69,38.11,46.43
1772,542.77,12.82,43.56,199.18,3.71,946.86,732.59,143.11,60.87
1773,414.59,17.24,50.38,194.61,3.1,1063.1,785.44,61.72,40.28
1774,302.69,67.2,9.56,204.96,1.52,1153.38,814.89,11.14,21.21
1775,325.76,29.4,43.01,196.63,5.74,1154.25,838.69,42.4,38.7
1776,523.03,78.51,33.93,211.45,1.66,1190.81,627.63,57.37,22.65
1777,544.83,31.34,63.78,217.44,3.28,1178.86,648.69,57.86,27.32
1778,584.3,57.62,30.6,202.0,3.77,1178.66,632.45,33.64,38.94
1779,530.21,59.66,47.09,203.01,4.72,1161.81,662.59,52.87,43.65
1780,506.49,16.03,63.58,215.3,2.87,1133.84,658.3,78.03,51.44
1781,577.89,82.65,47.18,186.72,4.34,1152.59,630.76,49.56,54.36
1782,638.1,61.76,49.61,189.51,1.24,1194.03,685.33,53.3,71.98
1783,614.57,42.45,10.63,190.02,4.88,1155.88,621.43,82.74,82.82
1784,549.4,27.53,50.91,178.04,1.34,1174.59,640.79,100.75,83.13
1785,641.28,82.88,50.15,193.32,3.89,1150.79,670.35,197.43,83.3
1786,633.64,8.55,16.91,193.19,5.53,1188.54,623.56,320.24,81.51
1787,405.2,60.95,26.88,214.72,2.99,1011.86,836.1,65.87,19.46
1788,446.78,15.62,43.39,220.97,3.46,1007.97,849.26,39.87,28.06
1789,360.65,50.8,43.92,221.18,2.04,1051.32,843.59,31.21,35.03
1790,445.78,29.62,58.81,204.22,4.03,1020.49,818.11,69.21,39.98
1791,420.85,42.75,23.72,216.32,1.98,1030.41,819.26,135.88,34.07
1792,424.57,6.6,52.77,216.03,1.92,993.91,809.5,185.79,44.48
1793,487.08,77.0,14.54,197.61,2.52,990.83,832.11,56.07,14.64
1794,428.27,10.86,8.92,198.21,3.2,1033.74,782.27,32.64,24.31
1795,475.99,46.5,19.18,204.25,5.28,1017.92,813.89,49.65,33.1
1796,462.77,33.37,14.22,203.94,2.04,1029.47,779.07,56.68,35.27
1797,408.75,73.92,24.96,195.73,2.44,1028.23,819.96,49.63,39.44
1798,386.36,45.78,32.34,197.92,3.15,1018.02,852.01,211.22,43.22
1799,366.59,45.79,52.01,197.36,5.8,999.55,868.26,384.05,57.85
1800,450.79,69.72,3.51,211.77,1.41,1115.82,880.2,23.05,18.34
1801,418.64,61.57,57.56,202.15,3.49,1036.33,891.29,25.32,23.33
1802,454.43,68.44,14.06,200.34,4.09,1123.83,775.39,61.12,35.32
1803,455.96,46.4,13.04,199.4,2.73,1058.76,808.12,87.19,48.46
1804,470.82,38.49,58.39,187.62,5.58,1157.38,833.49,47.41,25.99
1805,361.37,35.75,42.29,193.9,1.28,1175.68,791.27,89.54,38.05
1806,411.34,62.31,31.67,196.26,3.2,1110.63,770.74,16.15,23.08
1807,374.62,74.47,32.49,189.66,4.74,1124.14,796.05,66.21,40.7
1808,371.06,48.47,19.52,190.55,2.72,1086.92,772.16,15.66,25.8
1809,380.27,33.89,17.73,189.74,3.0,1126.44,812.5,63.5,34.56
1810,240.31,38.09,47.87,194.19,4.54,1139.68,804.11,69.46,19.55
1811,365.92,23.24,41.75,197.01,3.68,1114.78,792.02,42.43,18.3
1812,383.77,53.65,38.95,194.38,5.04,1114.49,825.53,75.17,23.82
1813,320.59,17.88,24.93,207.36,1.33,1087.2,813.54,128.91,45.74
1814,415.92,17.37,30.61,193.32,1.16,929.29,879.79,50.61,27.92
1815,422.78,81.97,22.88,202.01,4.94,1049.17,859.82,35.82,28.22
1816,415.05,32.08,52.54,208.05,3.53,998.86,851.99,49.83,38.11
1817,340.17,5.87,2.59,200.76,5.23,1007.89,835.81,101.78,47.8
1818,362.91,1.89,53.51,207.85,5.9,1116.14,838.07,63.04,32.9
1819,393.17,65.86,21.15,211.63,2.56,1106.01,850.4,81.31,41.32
1820,403.99,17.58,54.28,199.44,1.0,1055.49,885.5,105.39,47.83
1821,372.47,81.99,20.7,200.79,4.44,1120.11,882.27,235.33,44.66
1822,373.88,59.2,13.32,198.06,2.81,1086.09,858.79,405.67,58.68
1823,348.47,25.84,1.52,209.46,3.94,979.53,831.48,19.35,21.8
1824,393.58,79.28,32.96,214.16,5.43,1026.04,859.39,214.57,30.73
1825,551.46,34.15,24.66,191.52,4.24,1147.04,693.11,209.87,72.06
1826,572.71,71.1,4.55,203.11,2.35,1151.31,618.41,106.06,62.26
1827,593.4,11.84,22.02,218.01,2.19,1158.18,639.71,239.47,64.69
1828,585.63,19.01,49.27,201.9,4.6,1172.05,621.25,304.91,65.15
1829,553.99,43.75,1.01,182.62,4.49,1164.61,636.62,34.43,51.17
1830,276.17,61.54,9.88,205.49,3.16,1158.67,846.36,38.69,16.66
1831,308.57,25.4,16.29,200.49,4.6,1164.49,855.65,68.12,21.3
1832,351.19,48.45,32.53,195.86,3.69,1072.97,768.51,74.13,46.2
1833,416.88,27.61,60.57,206.83,1.71,981.58,792.53,52.42,21.19
1834,445.69,75.65,4.0,200.08,2.59,983.26,814.13,31.35,54.38
1835,446.13,4.71,25.03,198.95,4.57,1011.73,770.22,138.95,60.1
1836,427.39,63.25,1.9,187.07,1.59,1065.29,752.9,49.85,37.39
1837,475.11,14.04,6.55,189.93,2.07,1055.46,778.09,53.36,43.59
1838,342.0,55.45,50.81,201.48,2.91,1138.52,817.39,17.32,24.53
1839,330.75,82.21,63.28,196.16,1.68,1147.27,815.48,44.79,23.04
1840,320.79,3.01,10.64,200.32,4.32,1037.35,873.73,57.23,29.39
1841,318.1,35.22,48.67,212.97,3.88,996.33,884.36,82.72,39.03
1842,358.46,76.76,32.69,212.78,2.27,1037.06,908.82,135.53,37.74
1843,344.4,52.76,6.01,207.42,1.47,1015.6,869.88,210.37,51.89
1844,400.8,50.72,32.38,201.2,3.01,997.08,890.02,400.62,44.56
1845,625.98,47.53,27.73,199.92,3.72,1184.81,618.09,20.22,42.69
1846,568.34,14.0,24.43,204.02,3.03,1197.1,626.3,29.12,54.12
1847,625.15,52.36,4.76,209.37,1.82,1177.6,692.06,70.31,50.4
1848,627.31,78.95,18.63,193.78,1.69,1127.05,624.01,45.94,66.87
1849,557.69,48.43,26.42,208.88,5.57,1165.59,629.0,138.68,61.57
1850,551.79,84.26,16.03,191.3,2.19,1196.96,665.45,273.94,71.15
1851,393.97,61.16,30.22,209.78,1.29,1049.11,830.18,51.64,27.03
1852,407.96,27.77,28.9,211.32,5.46,997.15,816.41,33.52,26.73
1853,356.63,13.71,29.5,220.23,5.73,1001.11,851.39,211.05,32.27
1854,378.79,72.24,34.22,213.36,4.87,1008.82,826.26,29.83,38.16
1855,443.75,13.97,26.69,202.62,3.19,1100.9,801.44,48.77,46.75
1856,484.37,63.47,60.33,197.91,4.42,984.61,786.27,65.27,40.41
1857,538.26,75.78,60.23,149.78,5.66,936.75,957.24,61.98,52.22
1858,560.33,36.54,58.26,150.88,4.97,904.32,934.11,87.62,84.5
1859,302.92,131.91,115.61,227.87,11.55,935.68,747.23,32.87,38.59
1860,232.45,256.09,199.06,198.52,23.88,863.78,819.07,75.07,45.17
1861,211.97,167.32,143.03,240.3,12.66,966.46,736.46,67.31,26.93
1862,174.39,155.86,112.98,203.36,11.97,912.38,852.83,72.85,32.81
1863,191.83,247.1,167.71,173.86,19.95,988.67,756.45,89.12,38.63
1864,375.68,215.28,118.95,172.83,26.31,941.64,704.11,60.38,46.28
1865,214.76,72.21,215.95,167.8,23.75,950.27,870.97,31.66,24.42
1866,370.81,222.33,40.83,231.1,9.88,936.13,770.07,60.48,38.03
1867,425.58,29.26,11.13,203.98,11.26,1064.74,740.73,46.53,52.38
1868,256.49,169.66,157.32,190.47,20.91,956.08,786.89,61.69,33.89
1869,209.88,294.84,25.48,207.09,8.36,1070.64,710.62,61.39,37.85
1870,398.43,207.43,3.92,170.08,14.49,938.22,813.59,42.31,50.69
1871,400.15,76.44,125.93,211.55,12.05,991.0,737.31,85.26,41.82
1872,214.4,22.23,196.62,171.07,17.18,1033.75,830.37,81.19,19.88
1873,169.7,238.52,159.29,175.45,14.15,934.42,811.89,88.93,58.24
1874,357.08,151.72,140.17,202.43,11.36,900.7,657.21,64.43,57.04
1875,395.95,178.18,36.54,192.75,7.44,923.99,833.7,56.65,66.38
1876,390.17,218.08,14.49,210.76,9.83,825.23,835.12,48.4,76.0
1877,359.87,214.26,107.29,184.74,10.58,902.26,839.57,73.85,56.58
1878,320.69,103.73,110.12,209.26,11.71,887.95,847.54,74.8,43.16
1879,244.15,14.75,207.86,192.89,16.83,1031.06,778.86,69.6,32.78
1880,201.69,296.23,48.25,185.78,15.33,1059.36,766.43,61.7,45.81
1881,188.24,212.1,148.37,219.57,13.39,878.48,755.57,41.01,43.17
1882,304.68,36.44,162.96,202.2,8.88,880.71,846.16,34.15,49.42
1883,403.77,77.72,154.26,222.34,7.42,922.58,752.51,53.55,54.74
1884,355.17,158.37,102.53,207.31,11.91,940.9,728.09,71.28,52.98
1885,336.1,203.98,53.29,185.11,11.54,944.68,835.1,36.63,69.71
1886,415.03,14.52,155.26,204.17,16.18,848.05,842.43,50.05,48.51
1887,160.95,292.59,166.6,180.06,8.08,879.44,792.08,77.62,38.37
1888,392.56,156.06,17.9,204.44,10.42,961.3,763.34,69.64,65.52
1889,265.42,31.56,228.91,201.09,16.91,885.52,880.41,40.96,29.27
1890,392.18,71.61,139.72,178.23,15.33,930.33,855.02,53.31,47.58
1891,340.64,37.14,171.35,186.42,14.54,879.14,837.07,30.34,41.9
1892,159.92,249.88,174.42,240.64,7.62,925.91,728.74,45.24,41.6
1893,378.53,131.28,44.41,192.23,10.71,920.15,870.37,70.33,46.21
1894,369.14,71.46,143.91,213.21,16.31,931.95,781.55,51.27,35.79
1895,308.26,171.14,92.76,198.1,10.13,846.64,834.62,56.43,50.68
1896,218.55,294.03,42.87,176.09,17.13,1061.1,717.26,37.14,44.42
1897,204.67,291.64,22.19,194.21,15.26,906.97,884.18,31.01,45.62
1898,289.08,174.06,97.24,198.05,14.29,898.43,830.08,59.52,58.82
1899,339.44,52.18,159.34,215.13,11.9,863.81,859.43,51.87,40.94
1900,241.68,208.55,115.23,196.83,11.35,940.32,809.07,65.25,36.75
1901,243.39,190.54,9.6,180.67,16.27,1065.44,843.59,85.46,38.55
1902,263.45,130.4,93.01,221.37,14.26,869.01,838.7,84.15,35.22
1903,282.14,97.46,90.9,249.89,10.81,899.1,703.89,42.79,40.64
1904,353.96,34.7,150.34,197.44,11.21,1044.61,700.55,33.92,43.37
1905,202.17,227.68,58.67,203.92,10.29,1108.73,713.09,37.23,25.14
1906,165.96,237.88,54.89,218.53,6.92,903.06,873.63,86.66,47.59
1907,301.5,23.72,111.78,227.97,13.31,842.18,813.63,66.06,35.84
1908,212.8,281.27,23.85,206.45,6.16,957.93,870.22,66.75,36.81
1909,394.42,210.83,55.82,193.42,9.56,884.77,887.97,74.07,56.96
1910,219.35,44.6,121.97,191.98,11.19,1049.71,852.16,78.42,24.03
1911,245.34,156.96,158.01,194.05,12.54,1009.14,741.87,55.96,27.45
1912,209.0,207.47,114.74,219.77,8.52,940.3,785.34,83.07,47.31
1913,248.78,256.6,49.99,182.21,14.15,859.55,948.33,49.49,48.94
1914,302.87,41.25,122.92,226.6,12.74,945.01,790.35,43.93,26.9
1915,179.77,174.75,148.89,189.13,9.18,885.66,861.04,67.28,34.0
1916,195.56,50.0,163.44,173.66,21.26,1021.19,869.94,60.57,32.47
1917,422.82,41.77,150.44,215.64,16.58,849.96,828.4,84.27,52.46
1918,231.5,178.96,34.33,184.51,12.86,1050.4,874.82,80.92,29.98
1919,280.71,175.16,126.29,198.97,8.25,922.16,787.32,58.5,46.67
1920,165.33,34.54,247.26,231.92,15.32,926.44,761.3,63.11,15.03
1921,214.58,76.23,228.03,177.16,17.53,1103.78,683.75,86.8,24.79
1922,313.3,68.82,135.29,214.31,12.24,942.04,770.91,75.95,44.16
1923,237.18,154.2,102.88,195.19,10.97,1022.72,817.4,48.62,24.61
1924,156.43,213.12,168.94,192.36,10.14,999.67,673.01,89.99,41.01
1925,358.13,156.76,98.72,189.49,12.53,955.91,832.11,43.05,54.62
1926,348.79,202.25,32.68,196.8,13.77,977.17,782.47,88.12,64.74
1927,341.33,137.39,27.35,175.75,12.02,1012.71,808.78,41.15,52.86
1928,351.79,21.35,33.92,191.27,7.53,994.16,891.45,34.9,56.14
1929,228.33,38.62,191.72,193.07,16.3,1018.13,827.2,48.16,23.93
1930,171.42,291.56,33.29,188.97,17.86,1133.65,704.68,63.31,47.82
1931,240.69,244.82,151.41,197.63,11.08,865.18,844.94,29.32,35.97
1932,420.97,243.67,58.68,196.31,9.62,819.56,803.85,65.76,71.25
1933,171.18,58.48,159.63,200.35,12.18,1089.9,745.76,54.58,26.64
1934,196.37,222.35,35.47,197.95,12.35,936.17,913.12,83.12,38.46
1935,201.62,61.48,175.55,192.72,15.97,980.67,825.85,56.13,24.78
1936,300.29,188.36,100.54,193.49,11.91,932.98,750.2,48.09,50.03
1937,326.47,159.09,150.45,194.27,11.76,871.02,752.17,84.55,56.78
1938,408.8,225.02,2.23,138.01,9.22,1076.87,838.05,36.3,60.94
1939,169.28,249.52,25.59,194.08,5.98,1032.21,848.21,70.6,30.9
1940,195.37,155.29,138.69,195.74,12.94,1015.3,799.2,48.71,37.04
1941,188.16,29.41,184.45,184.02,17.87,870.13,906.28,48.51,30.24
1942,355.32,161.41,106.51,202.17,12.03,957.01,699.01,33.95,51.44
